"t"	"glc"	"gln"	"cys2o"	"xct"	"ros[t]"	"ca[t]"	"gsh[t]"	"gssg[t]"	"nadph[t]"	"cys2[t]"	"cys[t]"	"pptaseRed[t]"	"rtkPhos[t]"	"glu[t]"	"ros'[t]"	"ca'[t]"	"gsh'[t]"	"gssg'[t]"	"nadph'[t]"	"cys2'[t]"	"cys'[t]"	"pptaseRed'[t]"	"rtkPhos'[t]"	"glu'[t]"
505	0	2000	200	3	0.9139737716329949	1.0139737716687967	87.94722353580875	1487.744893557179	0.03163470327546049	180.75352608374865	867.9074938916262	0.0490381216900747	0.016938208253348068	1906.0280557605229	-5.753294733358659e-11	-6.29482676761085e-11	9.45244129615816e-9	1.141573884983836e-6	-1.7621690671729936e-11	1.0342588092251662e-7	2.663643828041444e-8	4.273582892380698e-12	-1.4629374419993128e-12	1.9923459012024278e-9
506	0	2000	200	3	0.9139737715766686	1.013973771607342	87.9472235450802	1487.7448946824995	0.03163470325807357	180.75352618574914	867.9074939172717	0.04903812169426392	0.01693820825192219	1906.0280557617916	-5.511863741785016e-11	-5.995485135614738e-11	9.091074542366607e-9	1.1093372972210536e-6	-1.715636353704248e-11	1.0060050169000981e-7	2.462910500820549e-8	4.1049496994769335e-12	-1.3886019441376337e-12	5.493859433685429e-10
507	0	2000	200	3	0.9139737715227596	1.013973771548899	87.94722355399207	1487.7448957763938	0.03163470324113934	180.75352628500053	867.9074939408334	0.04903812169828478	0.01693820825057129	1906.0280557616297	-5.269849346790063e-11	-5.692482748348144e-11	8.73325698267424e-9	1.0787215455396759e-6	-1.6716314626108835e-11	9.792775028354255e-8	2.246875781292754e-8	3.936872456873587e-12	-1.3129895161432212e-12	-8.690484332407541e-10
508	0	2000	200	3	0.9139737714712736	1.0139737714935044	87.9472235625479	1487.7448968404829	0.031634703224632514	180.75352638165552	867.9074939621582	0.04903812170213785	0.01693820824929664	1906.0280557600618	-5.027251548373802e-11	-5.38581960581107e-11	8.378988617081061e-9	1.0497266299397035e-6	-1.6301543938929004e-11	9.540762670311487e-8	2.0155396694580577e-8	3.769351164570659e-12	-1.2361001580160749e-12	-2.2629572286254633e-9
509	0	2000	200	3	0.9139737714222165	1.013973771441195	87.94722357075125	1487.7448978763875	0.03163470320852782	180.75352647586666	867.9074939810932	0.049038121705823674	0.016938208248099513	1906.028055757112	-4.7840703465362305e-11	-5.075495708003513e-11	8.02826944558707e-9	1.0223525504211359e-6	-1.591205147550299e-11	9.304013094872676e-8	1.7689021653164606e-8	3.6023858225681496e-12	-1.1579338697561952e-12	-3.632340442785582e-9
510	0	2000	200	3	0.9139737713755941	1.0139737713920067	87.94722357860563	1487.7448988857284	0.031634703192799984	180.75352656778665	867.9074939974853	0.049038121709342804	0.016938208246981196	1906.0280557528051	-4.54030574127735e-11	-4.761511054925473e-11	7.68109946819227e-9	9.965993069839735e-7	-1.5547837235830788e-11	9.082526302037819e-8	1.5069632688679625e-8	3.4359764308660588e-12	-1.0784906513635817e-12	-4.977198075721116e-9
511	0	2000	200	3	0.9139737713314123	1.0139737713459769	87.94722358611462	1487.7448998701263	0.03163470317742372	180.75352665756807	867.9074940111815	0.04903812171269581	0.01693820824594296	1906.0280557471658	-4.295957732597161e-11	-4.443865646576952e-11	7.337478684896657e-9	9.72466899628216e-7	-1.5208901219912403e-11	8.87630229180692e-8	1.2297229801125637e-8	3.2701229894643862e-12	-9.977705028382348e-13	-6.297530127432061e-9
512	0	2000	200	3	0.9139737712896769	1.0139737713031416	87.94722359328178	1487.7449008312024	0.03163470316237376	180.75352674536356	867.9074940220287	0.04903812171588324	0.01693820824498608	1906.0280557402184	-4.051026320495661e-11	-4.1225594829579493e-11	6.997407095700231e-9	9.499553283538636e-7	-1.4895243427747834e-11	8.685341064179978e-8	9.371812990502643e-9	3.1048254983631324e-12	-9.15773424180154e-13	-7.593336597918419e-9
513	0	2000	200	3	0.9139737712503937	1.013973771263538	87.94722360011062	1487.7449017705774	0.03163470314762481	180.75352683132576	867.9074940298741	0.04903812171890565	0.016938208244111838	1906.0280557319873	-3.805511504972853e-11	-3.7975925640684634e-11	6.660884700602994e-9	9.290645931609163e-7	-1.4606863859337078e-11	8.509642619156991e-8	6.293382256810639e-9	2.940083957562297e-12	-8.324994153893397e-13	-8.864617487180185e-9
514	0	2000	200	3	0.9139737712135686	1.0139737712272021	87.94722360660472	1487.7449026898719	0.0316347031331516	180.7535269156073	867.9074940345645	0.04903812172176359	0.01693820824332151	1906.0280557224974	-3.559413286028736e-11	-3.4689648899084963e-11	6.3279114996049456e-9	9.09794694049374e-7	-1.4343762514680139e-11	8.349206956737961e-8	3.061937600049627e-9	2.7758983670618803e-12	-7.479484764657918e-13	-1.0111372795217364e-8
515	0	2000	200	3	0.9139737711792074	1.0139737711941708	87.94722361276763	1487.744903590707	0.03163470311892886	180.75352699836077	867.9074940359469	0.04903812172445763	0.016938208242616368	1906.0280557117728	-3.3127316636633084e-11	-3.1366764604780474e-11	5.998487492706085e-9	8.921456310192366e-7	-1.4105939393777016e-11	8.204034076922887e-8	-3.2252097978039147e-10	2.6122687268618816e-12	-6.621206074095102e-13	-1.1333602522029959e-8
516	0	2000	200	3	0.9139737711473159	1.0139737711644807	87.94722361860288	1487.7449044747034	0.0316347031049313	180.75352707973886	867.9074940338685	0.049038121726988314	0.016938208241997692	1906.0280556998382	-3.065466637876572e-11	-2.800727275777116e-11	5.6726126799064135e-9	8.761174040705043e-7	-1.3893394496627706e-11	8.074123979711771e-8	-3.8599934826794186e-9	2.4491950369623016e-12	-5.750158082204949e-13	-1.2531306667617962e-8
517	0	2000	200	3	0.9139737711179	1.0139737711381684	87.94722362411403	1487.744905343482	0.03163470309113364	180.75352715989413	867.907494028176	0.049038121729356204	0.01693820824146676	1906.0280556867183	-2.8176182086685267e-11	-2.461117335805703e-11	5.3502870612059295e-9	8.617100132031769e-7	-1.3706127823232209e-11	7.95947666510461e-8	-7.550479908647454e-9	2.2866772973631406e-12	-4.86634078898746e-13	-1.3704485231981379e-8
518	0	2000	200	3	0.9139737710904577	1.0139737711144705	87.94722362936099	1487.7449061959537	0.03163470307757168	180.75352723867016	867.907494019793	0.04903812173159243	0.0169382082410027	1906.0280556732134	-2.8204347653262463e-11	-2.5138082060515074e-11	5.310191227565278e-9	8.354761236376329e-7	-1.324148804868119e-11	7.706792097046242e-8	-6.0629983743357576e-9	2.2759781165938823e-12	-5.065988110172811e-13	-1.1017263617293246e-8
519	0	2000	200	3	0.9139737710604706	1.013973771086286	87.94722363484772	1487.744907009133	0.031634703064770564	180.75352731342286	867.9074940182101	0.04903812173396964	0.01693820824040913	1906.0280556662142	-3.171139924329861e-11	-3.113839922707902e-11	5.656653802382918e-9	7.912253503713239e-7	-1.2368599666785239e-11	7.247634425002268e-8	2.776013819827439e-9	2.474905224307695e-12	-6.779693316086486e-13	-3.0899662520806056e-9
520	0	2000	200	3	0.9139737710271517	1.0139737710523782	87.94722364066106	1487.7449077790905	0.031634703052818756	180.7535273837005	867.9074940251029	0.04903812173653516	0.016938208239651895	1906.0280556668167	-3.4868011312907104e-11	-3.6584938427422006e-11	5.963437599387518e-9	7.490328604164971e-7	-1.1542879937927375e-11	6.811770166083696e-8	1.0888629689209236e-8	2.6526075529354214e-12	-8.339386854543306e-13	4.186509554058879e-9
521	0	2000	200	3	0.9139737709908514	1.0139737710133008	87.94722364676137	1487.7449085078847	0.03163470304166908	180.7535274497359	867.9074940397452	0.04903812173926778	0.016938208238746387	1906.0280556743703	-3.7674183862087966e-11	-4.147769966154402e-11	6.23054261857908e-9	7.088986537731528e-7	-1.0764328862107594e-11	6.399199320290528e-8	1.8274849233809626e-8	2.8090851024770583e-12	-9.745068725543283e-13	1.0812163801125208e-8
522	0	2000	200	3	0.9139737709519202	1.0139737709696075	87.94722365310894	1487.7449091975739	0.03163470303127437	180.75352751176212	867.9074940614105	0.04903812174214626	0.016938208237708013	1906.028055688224	-4.012991689084119e-11	-4.581668292944508e-11	6.457968859957605e-9	6.708227304412909e-7	-1.0032946439325901e-11	6.009921887622764e-8	2.4934672453628603e-8	2.9443378729326082e-12	-1.099673892908643e-12	1.6786996489118364e-8
523	0	2000	200	3	0.9139737709107084	1.013973770921852	87.94722365966408	1487.7449098502161	0.03163470302158747	180.753527570012	867.9074940893724	0.049038121745149384	0.016938208236552173	1906.0280557077274	-4.2235210399166786e-11	-4.960188823112519e-11	6.645716323523087e-9	6.348050904209115e-7	-9.348732669582293e-12	5.6439378680804056e-8	3.086809934866617e-8	3.0583658643020704e-12	-1.2094397465172724e-12	2.2111007618038405e-8
524	0	2000	200	3	0.9139737708675666	1.0139737708705883	87.94722366638713	1487.74491046787	0.03163470301256119	180.75352762471852	867.9074941229045	0.04903812174825592	0.016938208235294266	1906.0280557322292	-4.3990064387064724e-11	-5.283331556658433e-11	6.793785009275536e-9	6.008457337120143e-7	-8.711687552876769e-12	5.301247261663451e-8	3.607512991892233e-8	3.1511690765854448e-12	-1.3038044333802178e-12	2.6784197187885288e-8
525	0	2000	200	3	0.9139737708228451	1.0139737708163699	87.94722367323843	1487.7449110525938	0.03163470300414837	180.7535276761146	867.9074941612805	0.04903812175144465	0.0169382082339497	1906.0280557610788	-4.5394478854535034e-11	-5.551096493582253e-11	6.902174917214944e-9	5.689446603145997e-7	-8.121811089209332e-12	4.9818500683718997e-8	4.055576416439708e-8	3.2227475097827302e-12	-1.3827679534974786e-12	3.080656519865902e-8
526	0	2000	200	3	0.9139737707768945	1.013973770759751	87.94722368017825	1487.7449116064456	0.03163470299630184	180.75352772443316	867.9074942037739	0.04903812175469434	0.016938208232533867	1906.0280557936253	-4.64484538015777e-11	-5.763483633883978e-11	6.970886047341314e-9	5.391018702286674e-7	-7.579103278579981e-12	4.6857462882057524e-8	4.4310002085090433e-8	3.273101163893929e-12	-1.4463303068690566e-12	3.4178111650359615e-8
527	0	2000	200	3	0.913973770730065	1.0139737707012848	87.94722368716697	1487.7449121314837	0.03163470298897444	180.75352776990715	867.9074942496584	0.04903812175798377	0.016938208231062173	1906.028055829218	-4.715198922819274e-11	-5.920492977563608e-11	6.999918399654645e-9	5.113173634542175e-7	-7.083564120988716e-12	4.41293592116501e-8	4.733784368100236e-8	3.30223003891904e-12	-1.4944914934949496e-12	3.689883654298705e-8
528	0	2000	200	3	0.9139737706827072	1.0139737706415257	87.94722369416488	1487.7449126297663	0.03163470298211899	180.75352781276953	867.9074942982076	0.04903812176129172	0.016938208229550018	1906.0280558672061	-4.750508513438015e-11	-6.022124524621141e-11	6.989271974154938e-9	4.8559113999125e-7	-6.635193616435535e-12	4.163418967249671e-8	4.963928895213291e-8	3.310134134858061e-12	-1.5272515133751585e-12	3.89687398765413e-8
529	0	2000	200	3	0.9139737706351716	1.013973770581027	87.94722370113229	1487.744913103352	0.03163470297568833	180.7535278532532	867.9074943486949	0.049038121764596966	0.016938208228012803	1906.0280559069386	-4.750774152013991e-11	-6.068378275056576e-11	6.938946770842193e-9	4.6192319983976494e-7	-6.233991764920441e-12	3.937195426459736e-8	5.121433789848207e-8	3.2968134517109956e-12	-1.544610366509683e-12	4.0387821651022446e-8
530	0	2000	200	3	0.9139737705878086	1.0139737705203427	87.94722370802954	1487.7449135542988	0.03163470296963528	180.75352789159106	867.9074944003941	0.04903812176787827	0.01693820822646593	1906.0280559477646	-4.7159958385472024e-11	-6.05925422886992e-11	6.84894278971641e-9	4.403135429997622e-7	-5.879958566443432e-12	3.734265298795205e-8	5.206299052004973e-8	3.262267989477843e-12	-1.5465680528985237e-12	4.1156081866430436e-8
531	0	2000	200	3	0.9139737705409685	1.0139737704600265	87.94722371481694	1487.7449139846651	0.031634702963912686	180.75352792801613	867.9074944525787	0.049038121771114426	0.0169382082249248	1906.0280559890339	-4.6461735730376506e-11	-5.994752386061167e-11	6.719260030777589e-9	4.207621694712419e-7	-5.573094021004509e-12	3.554628584256079e-8	5.218524681683608e-8	3.2064977481586023e-12	-1.53312457254168e-12	4.127352052276527e-8
532	0	2000	200	3	0.913973770495002	1.0139737704006322	87.94722372145483	1487.7449143965093	0.03163470295847337	180.7535279627613	867.9074945045224	0.049038121774284196	0.016938208223404815	1906.0280560300948	-4.541307355485335e-11	-5.874872746630319e-11	6.549898494025729e-9	4.0326907925420404e-7	-5.3133981286036706e-12	3.398285282842356e-8	5.158110678884098e-8	3.1295027277532726e-12	-1.5042799254391518e-12	4.074013762002697e-8
533	0	2000	200	3	0.9139737704502592	1.0139737703427136	87.94722372790352	1487.7449147918894	0.03163470295327017	180.7535279960595	867.9074945554988	0.049038121777366356	0.016938208221921373	1906.0280560702972	-4.4013971858902566e-11	-5.699615310577374e-11	6.340858179460831e-9	3.878342723486486e-7	-5.100870889240919e-12	3.2652353945540375e-8	5.0250570436064466e-8	3.031282928261855e-12	-1.4600341115909406e-12	3.9555933158215486e-8
534	0	2000	200	3	0.9139737704070908	1.0139737702868246	87.94722373412333	1487.744915172864	0.031634702948255905	180.75352802814365	867.9074946047814	0.049038121780339686	0.01693820822048988	1906.0280561089899	-4.226443064252414e-11	-5.468980077902334e-11	6.092139087082893e-9	3.744577487545755e-7	-4.935512302916253e-12	3.155478919391124e-8	4.819363775850654e-8	2.9118383496843507e-12	-1.4003871309970441e-12	3.772090713733091e-8
535	0	2000	200	3	0.9139737703658471	1.0139737702335185	87.94722374007456	1487.744915541491	0.03163470294338342	180.75352805924672	867.9074946516439	0.04903812178318296	0.016938208219125735	1906.028056145522	-4.0164449905718074e-11	-5.182967048605199e-11	5.803741216891918e-9	3.631395084719848e-7	-4.8173223696296725e-12	3.0690158573536136e-8	4.5410308756167216e-8	2.771168992020759e-12	-1.3253389836574634e-12	3.5235059557373136e-8
536	0	2000	200	3	0.9139737703268788	1.0139737701833498	87.94722374571758	1487.744915899829	0.03163470293860554	180.75352808960162	867.9074946953599	0.04903812178587495	0.016938208217844336	1906.0280561792429	-3.771402964848436e-11	-4.841576222685967e-11	5.4756645688879044e-9	3.538795515008765e-7	-4.746301089381177e-12	3.005846208441507e-8	4.190058342904648e-8	2.6092748552710774e-12	-1.234889669572199e-12	3.209839041834223e-8
537	0	2000	200	3	0.913973770290536	1.0139737701368716	87.94722375101267	1487.7449162499363	0.031634702933875096	180.75352811944128	867.9074947352029	0.04903812178839443	0.016938208216661088	1906.0280562095018	-3.4913169870823016e-11	-4.44480760014464e-11	5.1079091430708504e-9	3.4667787784125063e-7	-4.722448462170767e-12	2.9659699726548058e-8	3.7664461777144335e-8	2.4261559394353085e-12	-1.12903918874125e-12	2.831089972023819e-8
538	0	2000	200	3	0.9139737702571692	1.0139737700946383	87.94722375592016	1487.7449165938708	0.03163470292914492	180.75352814899864	867.9074947704466	0.04903812179072019	0.01693820821559139	1906.028056235648	-3.1761870572734036e-11	-3.992661180981218e-11	4.700474939440761e-9	3.415344874931071e-7	-4.745764487998444e-12	2.9493871499935076e-8	3.270194380046079e-8	2.2218122445134527e-12	-1.0077875411646172e-12	2.3872587463060983e-8
539	0	2000	200	3	0.913973770227129	1.0139737700572031	87.94722376040039	1487.7449169336912	0.03163470292436785	180.75352817850666	867.9074948003647	0.049038121792830985	0.016938208214650648	1906.0280562570301	-2.8260131754217414e-11	-3.485136965195701e-11	4.253361957997632e-9	3.3844938045644603e-7	-4.816249166864205e-12	2.956097740457614e-8	2.701302949899583e-8	1.9962437705055086e-12	-8.711347268422997e-13	1.8783453646810636e-8
540	0	2000	200	3	0.9139737702007658	1.0139737700251201	87.94722376441366	1487.7449172714557	0.0316347029194967	180.75352820819825	867.9074948242306	0.0490381217947056	0.016938208213854253	1906.0280562729977	-2.4407953415273157e-11	-2.922234952788087e-11	3.766570198741465e-9	3.374225567312674e-7	-4.933902498768051e-12	2.986101744047125e-8	2.0597718872749456e-8	1.749450517411476e-12	-7.19080745774299e-13	1.3043498271487129e-8
541	0	2000	200	3	0.9139737701784298	1.0139737699989428	87.9472237679203	1487.7449176092225	0.031634702914484315	180.75352823830633	867.907494841318	0.04903812179632281	0.016938208213217617	1906.0280562829	-2.0205335555901256e-11	-2.303955143758377e-11	3.24009966167226e-9	3.384540163175711e-7	-5.098724483709985e-12	3.039399160762038e-8	1.3456011921721677e-8	1.4814324852313557e-12	-5.516255979606133e-13	6.6527213370904864e-9
542	0	2000	200	3	0.9139737701604719	1.0139737699792255	87.94722377088064	1487.7449179490497	0.031634702909283524	180.75352826906388	867.9074948509005	0.04903812179766139	0.01693820821275614	1906.0280562860862	-1.5652278176101724e-11	-1.630297538106573e-11	2.6739503467900164e-9	3.415437592153572e-7	-5.3107151216900035e-12	3.1159899906023564e-8	5.587908645912512e-9	1.192189673965148e-12	-3.6876928340124357e-13	-3.888771563793235e-10
543	0	2000	200	3	0.9139737701472421	1.0139737699665217	87.94722377325498	1487.744918292996	0.031634702903847164	180.75352830070378	867.9074948522517	0.04903812179870012	0.016938208212485213	1906.0280562819055	-1.0748781275874553e-11	-9.012621358326735e-12	2.0681222540947334e-9	3.466917854246257e-7	-5.569874412708107e-12	3.215874233568079e-8	-3.006590954678093e-9	8.817220836128525e-13	-1.7051180209618985e-13	-8.081297208922261e-9
544	0	2000	200	3	0.9139737701390911	1.0139737699613849	87.94722377500366	1487.7449186431195	0.03163470289812806	180.753528333459	867.9074948446452	0.04903812179941776	0.016938208212420248	1906.0280562697067	-5.494844855219741e-12	-1.168489369366776e-12	1.422615383586413e-9	3.538980949453767e-7	-5.876202356764295e-12	3.339051889659206e-8	-1.2327486880050084e-8	5.500297141744687e-13	4.314684595454828e-14	-1.6424538820538354e-8
545	0	2000	200	3	0.9139737701363693	1.0139737699643692	87.94722377608699	1487.7449190014784	0.031634702892079036	180.75352836756247	867.9074948273546	0.0490381217997931	0.01693820821257664	1906.0280562488394	1.095310858627055e-13	7.229420585814136e-12	7.374297352650537e-10	3.6316268777761e-7	-6.229698953858572e-12	3.485522958875737e-8	-2.237477913020351e-8	1.971125656499969e-13	2.722066607509702e-13	-2.54186019912276e-8
546	0	2000	200	3	0.913973770139427	1.0139737699760283	87.9472237764653	1487.744919370131	0.031634702885652934	180.75352840324712	867.9074947996535	0.04903812179980491	0.016938208212969794	1906.0280562186526	6.064346547372793e-12	1.6181108507216e-11	1.256530913065601e-11	3.7448556392132574e-7	-6.630364203990934e-12	3.655287441217672e-8	-3.3148467705138306e-8	-1.7702936196056246e-13	5.166676422930769e-13	-3.506348672098998e-8
