"i"	"xct"	"nStableState"	"rosmax"	"rosmd"	"rosmin"	"camax"	"camd"	"camin"	"nadphmax"	"nadphmd"	"nadphmin"	"gshmax"	"gshmd"	"gshmin"	"gssgmax"	"gssgmd"	"gssgmin"	"cysmax"	"cysmd"	"cysmin"	"cys2max"	"cys2md"	"cys2min"	"glumax"	"glumd"	"glumin"	"pptaseRedmax"	"pptaseRedmd"	"pptaseRedmin"	"rtkPhosmax"	"rtkPhosmd"	"rtkPhosmin"	"glc"	"gln"	"cys2o"	"switchNadphRed"	"kGshPro"	"kGshRed"	"foldkRosDeg"	"foldkGshOx"
134	3	3	0.4469227761606287	0.2732223976154412	0.00331555873720355	0.5469227761606287	0.3732223976154412	0.10331555873720355	0.3588163940564409	0.18964110356134672	0.18482173130895335	2681.6440637574874	560.2055827231956	442.87716130547	1310.2799690265851	1251.6157583177223	190.89651780057636	867.9074943067577	867.9074943067577	867.9074943067577	30.938375729673595	30.152135053334796	15.93596129095968	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09998763762536494	0.09534962622774283	0.09083365895226765	0.00991732334609991	0.009492202638082637	0.009091930889598305	100	2000	200	0.7	0.00005	1.7	0.35000000000000003	0.30000000000000004
135	3	1	0.002766436854623627	0.002766436854623627	0.002766436854623627	0.10276643685462362	0.10276643685462362	0.10276643685462362	0.3676538892602771	0.3676538892602771	0.3676538892602771	2738.8071952132764	2738.8071952132764	2738.8071952132764	162.31495207268202	162.31495207268202	162.31495207268202	867.9074943067577	867.9074943067577	867.9074943067577	15.552899978156121	15.552899978156121	15.552899978156121	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999899001380851	0.0999899001380851	0.0999899001380851	0.009091743866887466	0.009091743866887466	0.009091743866887466	100	2000	200	0.7	0.00005	1.7	0.4	0.30000000000000004
136	3	1	0.002375925233839607	0.002375925233839607	0.002375925233839607	0.10237592523383961	0.10237592523383961	0.10237592523383961	0.3744596870445819	0.3744596870445819	0.3744596870445819	2780.98976845544	2780.98976845544	2780.98976845544	141.22366545160025	141.22366545160025	141.22366545160025	867.9074943067577	867.9074943067577	867.9074943067577	15.270226312944606	15.270226312944606	15.270226312944606	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999145727793718	0.09999145727793718	0.09999145727793718	0.009091615155830714	0.009091615155830714	0.009091615155830714	100	2000	200	0.7	0.00005	1.7	0.45	0.30000000000000004
137	3	1	0.0020833161917588176	0.0020833161917588176	0.0020833161917588176	0.10208331619175881	0.10208331619175881	0.10208331619175881	0.3798670112508022	0.3798670112508022	0.3798670112508022	2813.427018022964	2813.427018022964	2813.427018022964	125.00504066783809	125.00504066783809	125.00504066783809	867.9074943067577	867.9074943067577	867.9074943067577	15.052857965783943	15.052857965783943	15.052857965783943	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999259564253052	0.09999259564253052	0.09999259564253052	0.00909152106247171	0.00909152106247171	0.00909152106247171	100	2000	200	0.7	0.00005	1.7	0.5	0.30000000000000004
138	3	1	0.001855586245776898	0.001855586245776898	0.001855586245776898	0.1018555862457769	0.1018555862457769	0.1018555862457769	0.38426886514629	0.38426886514629	0.38426886514629	2839.158636808202	2839.158636808202	2839.158636808202	112.13923127521909	112.13923127521909	112.13923127521909	867.9074943067577	867.9074943067577	867.9074943067577	14.880425360686766	14.880425360686766	14.880425360686766	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999346473650939	0.09999346473650939	0.09999346473650939	0.009091449227420117	0.009091449227420117	0.009091449227420117	100	2000	200	0.7	0.00005	1.7	0.55	0.30000000000000004
139	3	1	0.001673153491763505	0.001673153491763505	0.001673153491763505	0.10167315349176351	0.10167315349176351	0.10167315349176351	0.3879228697490861	0.3879228697490861	0.3879228697490861	2860.0750287434994	2860.0750287434994	2860.0750287434994	101.68103530757048	101.68103530757048	101.68103530757048	867.9074943067577	867.9074943067577	867.9074943067577	14.740260531542555	14.740260531542555	14.740260531542555	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999415030864356	0.09999415030864356	0.09999415030864356	0.009091392562186267	0.009091392562186267	0.009091392562186267	100	2000	200	0.7	0.00005	1.7	0.6000000000000001	0.30000000000000004
140	3	1	0.001523639247744212	0.001523639247744212	0.001523639247744212	0.10152363924774421	0.10152363924774421	0.10152363924774421	0.39100523060422276	0.39100523060422276	0.39100523060422276	2877.4152163690637	2877.4152163690637	2877.4152163690637	93.01094149478834	93.01094149478834	93.01094149478834	867.9074943067577	867.9074943067577	867.9074943067577	14.624060546220791	14.624060546220791	14.624060546220791	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999947051139366	0.0999947051139366	0.0999947051139366	0.00909134670586337	0.00909134670586337	0.00909134670586337	100	2000	200	0.7	0.00005	1.7	0.65	0.30000000000000004
141	3	1	0.0013988209406323566	0.0013988209406323566	0.0013988209406323566	0.10139882094063235	0.10139882094063235	0.10139882094063235	0.39364066677987364	0.39364066677987364	0.39364066677987364	2892.0258227206396	2892.0258227206396	2892.0258227206396	85.70563831900024	85.70563831900024	85.70563831900024	867.9074943067577	867.9074943067577	867.9074943067577	14.52615201834003	14.52615201834003	14.52615201834003	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999516341356826	0.09999516341356826	0.09999516341356826	0.00909130882637197	0.00909130882637197	0.00909130882637197	100	2000	200	0.7	0.00005	1.7	0.7000000000000001	0.30000000000000004
142	3	1	0.0012930161827411693	0.0012930161827411693	0.0012930161827411693	0.10129301618274117	0.10129301618274117	0.10129301618274117	0.395919991416184	0.395919991416184	0.395919991416184	2904.50531903791	2904.50531903791	2904.50531903791	79.46589016036518	79.46589016036518	79.46589016036518	867.9074943067577	867.9074943067577	867.9074943067577	14.44252447518981	14.44252447518981	14.44252447518981	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999554843775	0.09999554843775	0.09999554843775	0.009091277003504667	0.009091277003504667	0.009091277003504667	100	2000	200	0.7	0.00005	1.7	0.75	0.30000000000000004
143	3	1	0.001202168700677915	0.001202168700677915	0.001202168700677915	0.10120216870067791	0.10120216870067791	0.10120216870067791	0.3979109277358228	0.3979109277358228	0.3979109277358228	2915.288883390536	2915.288883390536	2915.288883390536	74.07410798405226	74.07410798405226	74.07410798405226	867.9074943067577	867.9074943067577	867.9074943067577	14.3702617034973	14.3702617034973	14.3702617034973	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999587650082946	0.09999587650082946	0.09999587650082946	0.009091249888739779	0.009091249888739779	0.009091249888739779	100	2000	200	0.7	0.00005	1.7	0.8	0.30000000000000004
144	3	1	0.001123303602149715	0.001123303602149715	0.001123303602149715	0.10112330360214972	0.10112330360214972	0.10112330360214972	0.39966502312843727	0.39966502312843727	0.39966502312843727	2924.700613435376	2924.700613435376	2924.700613435376	69.36824296163218	69.36824296163218	69.36824296163218	867.9074943067577	867.9074943067577	867.9074943067577	14.307191861539508	14.307191861539508	14.307191861539508	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999615940019506	0.09999615940019506	0.09999615940019506	0.009091226506934086	0.009091226506934086	0.009091226506934086	100	2000	200	0.7	0.00005	1.7	0.8500000000000001	0.30000000000000004
145	3	1	0.0010541884532035157	0.0010541884532035157	0.0010541884532035157	0.10105418845320352	0.10105418845320352	0.10105418845320352	0.401222214329757	0.401222214329757	0.401222214329757	2932.9868836402693	2932.9868836402693	2932.9868836402693	65.22510785918546	65.22510785918546	65.22510785918546	867.9074943067577	867.9074943067577	867.9074943067577	14.251663945869135	14.251663945869135	14.251663945869135	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999640588040033	0.09999640588040033	0.09999640588040033	0.009091206135292323	0.009091206135292323	0.009091206135292323	100	2000	200	0.7	0.00005	1.7	0.9	0.30000000000000004
146	3	1	0.0009931146214323208	0.0009931146214323208	0.0009931146214323208	0.10099311462143232	0.10099311462143232	0.10099311462143232	0.402613926616661	0.402613926616661	0.402613926616661	2940.3383497673085	2940.3383497673085	2940.3383497673085	61.54937479566591	61.54937479566591	61.54937479566591	867.9074943067577	867.9074943067577	867.9074943067577	14.202400334972792	14.202400334972792	14.202400334972792	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999662256189097	0.09999662256189097	0.09999662256189097	0.009091188226596119	0.009091188226596119	0.009091188226596119	100	2000	200	0.7	0.00005	1.7	0.9500000000000001	0.30000000000000004
147	3	1	0.0009387517733392629	0.0009387517733392629	0.0009387517733392629	0.10093875177333926	0.10093875177333926	0.10093875177333926	0.4038652292368693	0.4038652292368693	0.4038652292368693	2946.904871095901	2946.904871095901	2946.904871095901	58.26611413136967	58.26611413136967	58.26611413136967	867.9074943067577	867.9074943067577	867.9074943067577	14.15839679253865	14.15839679253865	14.15839679253865	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999968145498042	0.0999968145498042	0.0999968145498042	0.009091172358879735	0.009091172358879735	0.009091172358879735	100	2000	200	0.7	0.00005	1.7	1.	0.30000000000000004
148	3	0	"ros"	"Median[ros]"	"ros"	"ca"	"Median[ca]"	"ca"	"nadph"	"Median[nadph]"	"nadph"	"gsh"	"Median[gsh]"	"gsh"	"gssg"	"Median[gssg]"	"gssg"	"cys"	"Median[cys]"	"cys"	"cys2"	"Median[cys2]"	"cys2"	"glu"	"Median[glu]"	"glu"	"pptaseRed"	"Median[pptaseRed]"	"pptaseRed"	"rtkPhos"	"Median[rtkPhos]"	"rtkPhos"	100	2000	200	0.7	0.00005	1.7	0.	0.35000000000000003
149	3	1	0.9762103626826625	0.9762103626826625	0.9762103626826625	1.0762103626826625	1.0762103626826625	1.0762103626826625	0.17857473485168351	0.17857473485168351	0.17857473485168351	281.3682557223105	281.3682557223105	281.3682557223105	1391.034421818165	1391.034421818165	1391.034421818165	867.9074943067577	867.9074943067577	867.9074943067577	32.020678462686064	32.020678462686064	32.020678462686064	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.07424174288525981	0.07424174288525981	0.07424174288525981	0.011870599607157167	0.011870599607157167	0.011870599607157167	100	2000	200	0.7	0.00005	1.7	0.05	0.35000000000000003
150	3	1	0.8026426791265289	0.8026426791265289	0.8026426791265289	0.9026426791265288	0.9026426791265288	0.9026426791265288	0.17963480690215491	0.17963480690215491	0.17963480690215491	309.5665696721128	309.5665696721128	309.5665696721128	1376.9352648432637	1376.9352648432637	1376.9352648432637	867.9074943067577	867.9074943067577	867.9074943067577	31.831716051331597	31.831716051331597	31.831716051331597	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.07941048778748808	0.07941048778748808	0.07941048778748808	0.011184370253932763	0.011184370253932763	0.011184370253932763	100	2000	200	0.7	0.00005	1.7	0.1	0.35000000000000003
151	3	1	0.7103493744159859	0.7103493744159859	0.7103493744159859	0.810349374415986	0.810349374415986	0.810349374415986	0.1803548665230255	0.1803548665230255	0.1803548665230255	328.5313738764192	328.5313738764192	328.5313738764192	1367.4528627411105	1367.4528627411105	1367.4528627411105	867.9074943067577	867.9074943067577	867.9074943067577	31.704629192887133	31.704629192887133	31.704629192887133	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.08222199033565138	0.08222199033565138	0.08222199033565138	0.01084340075897731	0.01084340075897731	0.01084340075897731	100	2000	200	0.7	0.00005	1.7	0.15000000000000002	0.35000000000000003
152	3	3	0.6460360351749659	0.06307376066069337	0.011323344754908838	0.7460360351749659	0.16307376066069337	0.11132334475490883	0.2782435593574807	0.2114676210610276	0.18094788856736646	1993.0084038387108	1024.620709673094	344.03694313442696	1359.7000781121067	1019.408194842773	535.2143477599647	867.9074943067577	867.9074943067577	867.9074943067577	31.60072334370648	27.03999854708249	20.550643398357042	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09994321692277107	0.09938818467036459	0.08419060368658783	0.0106167702600933	0.009141755144885588	0.009095604330937887	100	2000	200	0.7	0.00005	1.7	0.2	0.35000000000000003
153	3	3	0.5946536890930423	0.11451612780320142	0.00631856504836823	0.6946536890930423	0.2145161278032014	0.10631856504836823	0.3127959065588634	0.1995119272509573	0.1814912065746934	2331.7664634343223	782.8184788326962	358.15397042390566	1352.6415644673673	1140.309310262972	365.83531796215897	867.9074943067577	867.9074943067577	867.9074943067577	31.506122385559642	28.66036254089536	18.280559452171477	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09997290957983314	0.09855822183143471	0.08576086801816954	0.01044267894282518	0.00921164682996341	0.009093148520127728	100	2000	200	0.7	0.00005	1.7	0.25	0.35000000000000003
154	3	3	0.5494050436101351	0.16245974706935065	0.004504686381950895	0.6494050436101351	0.26245974706935066	0.10450468638195089	0.33326158334338074	0.1941870934356782	0.18203330781674104	2499.2908589103067	665.5408718253018	372.15539470919634	1345.640852324722	1198.9481137666692	282.0731202241668	867.9074943067577	867.9074943067577	867.9074943067577	31.412296105731162	29.44626269994207	17.157945746040188	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09998197938989806	0.09761714753084977	0.08713626038540309	0.01029481674538783	0.009292199458393357	0.009092398641552828	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.35000000000000003
155	3	3	0.5056110539181723	0.210868410691888	0.003526195870376836	0.6056110539181723	0.310868410691888	0.10352619587037683	0.34732724953129307	0.19085078547953904	0.18262790723167416	2602.9802820986256	588.7251562015001	387.41715882492167	1338.0099702668592	1237.35597157857	230.22840863000738	867.9074943067577	867.9074943067577	867.9074943067577	31.31002404244524	29.961019819109982	16.46310266171614	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09998645507123546	0.09654207507173257	0.08845579574999266	0.010156842391881991	0.009385963238717859	0.009092028644366484	100	2000	200	0.7	0.00005	1.7	0.35000000000000003	0.35000000000000003
156	3	3	0.4568720123436971	0.2650036790407171	0.002906000996178326	0.5568720123436971	0.36500367904071707	0.10290600099617833	0.35767481276647056	0.18830394453537505	0.18339085895094753	2674.0540166892374	528.254216619693	406.85511021207066	1328.2909945732847	1267.5914413694736	194.69154133470138	867.9074943067577	867.9074943067577	867.9074943067577	31.179766532281857	30.36624740046786	15.986823679358631	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999891337826175	0.09522304661496017	0.08990432494845803	0.010009576667635895	0.00950362142296899	0.009091807214123534	100	2000	200	0.7	0.00005	1.7	0.4	0.35000000000000003
157	3	1	0.0024752310705087807	0.0024752310705087807	0.0024752310705087807	0.10247523107050878	0.10247523107050878	0.10247523107050878	0.36562999585823186	0.36562999585823186	0.36562999585823186	2725.960100815574	2725.960100815574	2725.960100815574	168.73849927153304	168.73849927153304	168.73849927153304	867.9074943067577	867.9074943067577	867.9074943067577	15.63899086786711	15.63899086786711	15.63899086786711	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999092060689442	0.09999092060689442	0.09999092060689442	0.009091659515915703	0.009091659515915703	0.009091659515915703	100	2000	200	0.7	0.00005	1.7	0.45	0.35000000000000003
158	3	1	0.0021575983027843993	0.0021575983027843993	0.0021575983027843993	0.1021575983027844	0.1021575983027844	0.1021575983027844	0.37194491495849735	0.37194491495849735	0.37194491495849735	2765.5829417336927	2765.5829417336927	2765.5829417336927	148.92707881247372	148.92707881247372	148.92707881247372	867.9074943067577	867.9074943067577	867.9074943067577	15.373470469096791	15.373470469096791	15.373470469096791	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999219900457124	0.09999219900457124	0.09999219900457124	0.009091553847000009	0.009091553847000009	0.009091553847000009	100	2000	200	0.7	0.00005	1.7	0.5	0.35000000000000003
159	3	1	0.0019132486680187954	0.0019132486680187954	0.0019132486680187954	0.10191324866801879	0.10191324866801879	0.10191324866801879	0.37708299709726856	0.37708299709726856	0.37708299709726856	2796.8425642730044	2796.8425642730044	2796.8425642730044	133.29726754281793	133.29726754281793	133.29726754281793	867.9074943067577	867.9074943067577	867.9074943067577	15.163993630744896	15.163993630744896	15.163993630744896	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999315972296424	0.09999315972296424	0.09999315972296424	0.009091474438216555	0.009091474438216555	0.009091474438216555	100	2000	200	0.7	0.00005	1.7	0.55	0.35000000000000003
